id,name,original_name,director,mother_company,length_minutes,year,country,picture_format,age_limit,number_of_disks,weight,rating,num_of_rates,price,picture
34697,'just name','just orig name','just dir name','just mc name','72','1948','СССР','PAL | 1080p High Definnition 16:9 (1.33:1)','',1,0.0,'5.0',2,580.0,'./img/34697jpg'
48693,'just name','just orig name','just dir name','just mc name','142','2013','США','PAL | 1080р High Definition 16:9 2.4:1','',2,0.0,'5.0',5,715.0,'./img/48693jpg'
22679,'just name','just orig name','just dir name','just mc name','68','2009','Россия','','',1,0.0,'0.0',0,425.0,'./img/22679jpg'
22656,'just name','just orig name','just dir name','just mc name','150','2007','США| Канада| Германия','PAL | 1080p High Definition 16:9','',1,0.0,'3.2',5,182.0,'./img/22656jpg'
52007,'just name','just orig name','just dir name','just mc name','106','2014','Великобритания| Франция| США','PAL | 1080p High Definition 16:9','12+',1,0.0,'3.7',3,399.0,'./img/52007jpg'
46095,'just name','just orig name','just dir name','just mc name','107','2013','США','PAL | 1080p Full High Definition','',1,0.0,'5.0',3,945.0,'./img/46095jpg'
32280,'just name','just orig name','just dir name','just mc name','558','2003','США| Новая Зеландия','PAL | 1080p High Definition 16:9 (2.4:1)','12+',3,0.0,'4.5',34,1121.0,'./img/32280jpg'
40190,'just name','just orig name','just dir name','just mc name','110','2011','США','PAL | 1080p Full High Definition 16:9','',1,0.0,'5.0',3,1276.0,'./img/40190jpg'
44279,'just name','just orig name','just dir name','just mc name','105','2012','Россия','PAL | 1920 X 1080 HD широкоэкранный формат','',1,0.0,'4.0',1,312.0,'./img/44279jpg'
9601,'just name','just orig name','just dir name','just mc name','123','1998','США','PAL | 1080p HD широкоэкранный формат 16:9 1.85:1','18+',1,0.0,'4.5',2,299.0,'./img/9601jpg'
47234,'just name','just orig name','just dir name','just mc name','558','2001','США| Новая Зеландия','PAL | 1080p High Definition 16:9 (2.4:1)','',6,0.0,'5.0',6,3899.0,'./img/47234jpg'
32283,'just name','just orig name','just dir name','just mc name','115','1997','США','PAL | 1080p High Definition 16:9 2.35:1','16+',1,0.0,'5.0',3,920.0,'./img/32283jpg'
13604,'just name','just orig name','just dir name','just mc name','133','1999','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'5.0',4,425.0,'./img/13604jpg'
47368,'just name','just orig name','just dir name','just mc name','558','2001','США| Новая Зеландия','PAL | 1080p High Definition 16:9 (2.4:1)','',6,0.0,'4.6',5,2781.0,'./img/47368jpg'
39942,'just name','just orig name','just dir name','just mc name','95','2011','Великобритания','','6+',1,65.0,'4.0',3,365.0,'./img/39942jpg'
18127,'just name','just orig name','just dir name','just mc name','89','2009','США','PAL | Высокой четкости (1.85:1) 1920 Х 1080','',1,0.0,'5.0',2,156.0,'./img/18127jpg'
13638,'just name','just orig name','just dir name','just mc name','103','2007','США','PAL | 1080i High Definition 16:9','18+',1,0.0,'3.1',9,199.0,'./img/13638jpg'
46919,'just name','just orig name','just dir name','just mc name','98','2009','Австралия| США','PAL | 1080p Full High Definition','16+',1,0.0,'4.0',1,199.0,'./img/46919jpg'
29099,'just name','just orig name','just dir name','just mc name','125','1994','США','PAL | (1.85:1) 1920 X 1080','',1,0.0,'0.0',0,438.0,'./img/29099jpg'
41134,'just name','just orig name','just dir name','just mc name','102','1939','США','PAL | 1080p High Definition 4:3 (1.33:1)','',1,0.0,'5.0',3,318.0,'./img/41134jpg'
51501,'just name','just orig name','just dir name','just mc name','118','2012','Япония','NTSC | 1080p Full High Definition| WideScreen 16:9 (1.78:1)','12+',2,0.0,'4.5',4,767.0,'./img/51501jpg'
20298,'just name','just orig name','just dir name','just mc name','96','2008','США','PAL | 1080i High Defenition 16:9 (1.78:1)','0+',1,85.0,'4.5',2,1299.0,'./img/20298jpg'
21602,'just name','just orig name','just dir name','just mc name','102','1939','США','PAL | 1080p High Definition 16:9','',2,0.0,'0.0',0,197.0,'./img/21602jpg'
58106,'just name','just orig name','just dir name','just mc name','127','2015','США','PAL | 1080p Full High Definition 16:9 (2.40:1)','12+',1,0.0,'3.3',3,670.0,'./img/58106jpg'
50501,'just name','just orig name','just dir name','just mc name','131','2013','США','PAL | 1080p High Definition','16+',1,0.0,'4.0',3,353.0,'./img/50501jpg'
39393,'just name','just orig name','just dir name','just mc name','109','2011','США','PAL | 1080p Full High Definition','',1,0.0,'3.8',4,499.0,'./img/39393jpg'
33782,'just name','just orig name','just dir name','just mc name','91','2010','США','PAL | 1080p High Definition 16:9','',1,0.0,'5.0',1,288.0,'./img/33782jpg'
41141,'just name','just orig name','just dir name','just mc name','105','2008','США| Австралия','PAL | 1080i High Defenition 16:9 (2.40:1)','',1,0.0,'4.8',6,519.0,'./img/41141jpg'
36793,'just name','just orig name','just dir name','just mc name','94','1987','США','PAL | 1080p High Definition 16:9','16+',1,0.0,'3.5',4,599.0,'./img/36793jpg'
30616,'just name','just orig name','just dir name','just mc name','121','2009','Канада| Франция| Великобритания','PAL | 1080p Full High Definition 16:9 (1.85:1)','16+',2,0.0,'3.0',2,449.0,'./img/30616jpg'
39140,'just name','just orig name','just dir name','just mc name','105','2011','США','PAL | 1080p High Definition 16:9 (1.85:1)','16+',2,90.0,'4.8',6,899.0,'./img/39140jpg'
42505,'just name','just orig name','just dir name','just mc name','376','2009','Россия','PAL | 1080p FullHD 16:9(2.35:1)','',1,0.0,'5.0',2,199.0,'./img/42505jpg'
38765,'just name','just orig name','just dir name','just mc name','104','2011','США','PAL | 1080p Full High Definition 16:9','',1,0.0,'3.8',5,299.0,'./img/38765jpg'
26340,'just name','just orig name','just dir name','just mc name','113','1990','США','PAL | 1080p High Definition 16:9 (1.85:1)','18+',1,0.0,'4.5',6,1299.0,'./img/26340jpg'
43939,'just name','just orig name','just dir name','just mc name','118','2012','США| Канада','PAL | 1920 X 1080 HD широкоэкранный формат','16+',1,0.0,'5.0',3,605.0,'./img/43939jpg'
21201,'just name','just orig name','just dir name','just mc name','125','2006','США','PAL | 1080i High Defenition 16:9 (2.40)','',1,0.0,'0.0',0,199.0,'./img/21201jpg'
36393,'just name','just orig name','just dir name','just mc name','110','2009','Новая Зеландия','PAL | 16:9','',1,0.0,'5.0',1,299.0,'./img/36393jpg'
41458,'just name','just orig name','just dir name','just mc name','90','2011','США| Канада','PAL | 1080p Full High Definition 16:9 (1.78:1)','',1,0.0,'5.0',3,256.0,'./img/41458jpg'
214300,'just name','just orig name','just dir name','just mc name','127','2011','Россия','PAL | Animorphic WideScreen 16:9 (2.35:1)','16+',1,120.0,'4.6',52,599.0,'./img/214300jpg'
44232,'just name','just orig name','just dir name','just mc name','123','2012','Испания| Франция','PAL | 1080p Full High Definition','',1,0.0,'4.0',1,484.0,'./img/44232jpg'
22081,'just name','just orig name','just dir name','just mc name','154','2009','Великобритания| США','PAL | 1080p High Definnition 16:9 (2.40:1)','',2,0.0,'4.4',5,1106.0,'./img/22081jpg'
167761,'just name','just orig name','just dir name','just mc name','1175','2001','США| Великобритания','PAL | 1080p Full High Definition 16:9 (2.40:1)','16+',8,0.0,'2.0',2,3990.0,'./img/167761jpg'
80619,'just name','just orig name','just dir name','just mc name','191','2010','США','PAL | 1080p Full High Definition','6+',2,0.0,'4.4',20,363.0,'./img/80619jpg'
33250,'just name','just orig name','just dir name','just mc name','162','2010','Россия','','',1,0.0,'0.0',0,702.0,'./img/33250jpg'
33777,'just name','just orig name','just dir name','just mc name','193','2010','США','PAL | 1080p Full High Definition','',2,0.0,'4.5',2,724.0,'./img/33777jpg'
14514,'just name','just orig name','just dir name','just mc name','151','2005','США| Великобритания','PAL | (2.40:1) 1920 X 1080','',1,0.0,'4.8',8,1459.0,'./img/14514jpg'
14517,'just name','just orig name','just dir name','just mc name','158','2001','США| Великобритания','PAL | 1080p HD широкоэкранный формат 16:9 2.40:1','',1,0.0,'4.3',6,799.0,'./img/14517jpg'
14515,'just name','just orig name','just dir name','just mc name','138','2007','Великобритания| США','PAL | 1080p HD широкоэкранный формат 16:9 2.40:1','',1,0.0,'5.0',7,1053.0,'./img/14515jpg'
14516,'just name','just orig name','just dir name','just mc name','142','2004','США','PAL | 1080p HD широкоэкранный формат 16:9 2.40:1','',1,0.0,'4.3',4,1053.0,'./img/14516jpg'
14673,'just name','just orig name','just dir name','just mc name','161','2002','США','PAL | 1920х1080 Full High Definition (2.40:1)','',1,0.0,'5.0',4,1053.0,'./img/14673jpg'
34638,'just name','just orig name','just dir name','just mc name','146','2010','Великобритания| США','PAL | 1080p High Definition 16:9','',2,0.0,'4.4',9,1106.0,'./img/34638jpg'
52771,'just name','just orig name','just dir name','just mc name','1027','2001','США','PAL | 1080p High Definition 16:9','16+',11,0.0,'5.0',2,6720.0,'./img/52771jpg'
60615,'just name','just orig name','just dir name','just mc name','1175','2001','США| Великобритания','PAL | 1080p Full High Definition 16:9 (2.40:1)','16+',8,565.0,'4.7',11,12990.0,'./img/60615jpg'
49231,'just name','just orig name','just dir name','just mc name','1180','2001','США| Великобритания','PAL | 1080p High Definition 16:9','',11,0.0,'4.5',2,3899.0,'./img/49231jpg'
44947,'just name','just orig name','just dir name','just mc name','1027','2001','США| Великобритания','PAL | 1080p Full High Definition','',11,0.0,'4.6',9,3466.0,'./img/44947jpg'
13605,'just name','just orig name','just dir name','just mc name','103','1997','США','PAL | Widescreen 2.40:1','',1,0.0,'5.0',2,224.0,'./img/13605jpg'
49003,'just name','just orig name','just dir name','just mc name','1180','2001','США| Великобритания','PAL | 1080p High Definition 16:9','16+',11,0.0,'5.0',5,8399.0,'./img/49003jpg'
47860,'just name','just orig name','just dir name','just mc name','1180','2001','США| Великобритания','PAL | 1080p High Definition 16:9','',11,0.0,'5.0',2,4836.0,'./img/47860jpg'
39028,'just name','just orig name','just dir name','just mc name','1027','2001','США| Великобритания','PAL | WideScreen 2.35:1','',0,0.0,'4.5',8,6090.0,'./img/39028jpg'
23725,'just name','just orig name','just dir name','just mc name','95','2009','США','PAL | 1080p Full High Definition 16:9 (1.85:1)','18+',1,65.0,'5.0',2,699.0,'./img/23725jpg'
43411,'just name','just orig name','just dir name','just mc name','99','2012','США','PAL | 1080p High Definition 16:9','',2,0.0,'5.0',1,855.0,'./img/43411jpg'
15230,'just name','just orig name','just dir name','just mc name','105','2008','Франция| Великобритания| Италия','PAL | WideScreen 16:9 (1.78:1)','',1,0.0,'5.0',1,300.0,'./img/15230jpg'
49573,'just name','just orig name','just dir name','just mc name','106','2003','США','PAL | 1080p Full High Definition','',1,0.0,'4.5',4,372.0,'./img/49573jpg'
41735,'just name','just orig name','just dir name','just mc name','99','2012','США','PAL | 1080p High Definnition 16:9 (1.85:1)','',1,0.0,'3.5',4,312.0,'./img/41735jpg'
93937,'just name','just orig name','just dir name','just mc name','155','2000','США','PAL | 1080p High Definition 16:9','18+',1,0.0,'4.8',5,513.0,'./img/93937jpg'
35750,'just name','just orig name','just dir name','just mc name','85','2011','США','PAL | (1.85:1) 1920 X 1080','',1,0.0,'4.3',3,538.0,'./img/35750jpg'
118460,'just name','just orig name','just dir name','just mc name','109','2017','США','PAL | 1080p Full High Definition 16:9 (2.40:1)','16+',1,65.0,'4.6',43,399.0,'./img/118460jpg'
46972,'just name','just orig name','just dir name','just mc name','86','2012','Италия','PAL | 1080p 16:9 2.35:1| 1920 X 1080p','',1,0.0,'3.0',1,454.0,'./img/46972jpg'
42507,'just name','just orig name','just dir name','just mc name','100','2011','США| Германия','PAL | 1080p High Definition 16:9','16+',1,60.0,'4.4',49,229.0,'./img/42507jpg'
49777,'just name','just orig name','just dir name','just mc name','93','1997','США','PAL | 1080p Full High Definition','0+',1,0.0,'5.0',4,605.0,'./img/49777jpg'
21099,'just name','just orig name','just dir name','just mc name','154','2000','США','PAL | 1080p Full High Definition 16:9 (2.35:1)','18+',2,0.0,'4.8',16,299.0,'./img/21099jpg'
135857,'just name','just orig name','just dir name','just mc name','106','2018','Россия','PAL | 1080p Full High Definition 16:9 (2.35:1)','16+',1,0.0,'5.0',5,549.0,'./img/135857jpg'
138435,'just name','just orig name','just dir name','just mc name','305','2017','Россия','PAL | 1080p','18+',3,0.0,'4.3',9,999.0,'./img/138435jpg'
49651,'just name','just orig name','just dir name','just mc name','123','2014','США','PAL | 1080p Full High Definition 16:9 (2.40:1)','16+',1,0.0,'4.3',4,549.0,'./img/49651jpg'
22197,'just name','just orig name','just dir name','just mc name','133','1998','США','PAL | (2.40:1) 1920 X 1080','',1,0.0,'4.7',3,945.0,'./img/22197jpg'
39966,'just name','just orig name','just dir name','just mc name','100','2011','США','PAL | 1080p Full High Definition 16:9','',1,0.0,'4.7',3,143.0,'./img/39966jpg'
51655,'just name','just orig name','just dir name','just mc name','100','2014','Ирландия| Великобритания','PAL | 1080p Full High Definition','16+',1,0.0,'4.0',1,171.0,'./img/51655jpg'
156953,'just name','just orig name','just dir name','just mc name','132','2019','США| Япония| Канада','PAL | 1080p High Definition 16:9 (2.4:1)','16+',1,0.0,'4.3',4,629.0,'./img/156953jpg'
48460,'just name','just orig name','just dir name','just mc name','120','2013','США','PAL | 1080p Full High Definition','12+',1,70.0,'4.2',31,1299.0,'./img/48460jpg'
22198,'just name','just orig name','just dir name','just mc name','92','2009','США','PAL | 1080i High Definition 16:9','',1,0.0,'4.9',7,282.0,'./img/22198jpg'
41679,'just name','just orig name','just dir name','just mc name','40','2011','Россия','PAL | 1080p Full High Definition','',1,0.0,'5.0',3,488.0,'./img/41679jpg'
32430,'just name','just orig name','just dir name','just mc name','170','1988','Италия| Франция','PAL | (1.78:1) 1920 X 1080','',1,0.0,'5.0',1,670.0,'./img/32430jpg'
46133,'just name','just orig name','just dir name','just mc name','91','2012','США| Великобритания','PAL | 1080p Full High Definition','12+',1,0.0,'4.5',2,1990.0,'./img/46133jpg'
